,month,air_temp_day_avg,air_temp_night_avg,soil_temp_avg,soil_moisture_avg,air_humidity_avg,wind_speed_avg,rainfall_3d_total,rainfall_7d_total,rain_days_7d,max_daily_rain_7d,porcini_growth_score,chanterelle_growth_score
28,7,30.62311496113923,17.24429556983199,22.57431195586856,36.6961911666138,83.14954471455255,0.8168355613166356,8.801197207011183,32.450185744555256,2,26.77465450738896,12.734394197803171,18.174569069467577
29,8,25.334830232232026,17.692550702610774,15.961417632416744,53.383240007459364,77.20075118658694,4.065527187524825,15.040144344994994,28.329373851132296,7,6.327445475466387,81.25759248777227,82.63700859237758
30,12,15.366310122206041,-5.668771037049073,11.849777008293366,61.86895474052885,64.58302815889965,1.4497682137145749,12.895792429627765,33.52384116225168,4,20.459842196895384,44.981702237270916,47.49192477978829
31,8,22.75369092821176,20.31977623019233,21.089689329978064,51.6294603454867,60.85198250371231,1.6510963569140458,0.0,0.0,1,0.0,66.62266977020509,63.36365758578164
32,8,25.01752319327571,14.560903003494616,20.96760552758037,40.57525308496318,60.38290533493882,0.7966896617359682,16.22739987551317,37.2136083722763,7,7.763918178517813,22.201066844332313,25.861701073587355
33,11,14.332206206859478,9.857376048109789,15.515399805037852,60.92401954143611,66.4165083344605,1.611900988876728,18.95902735526603,27.834838782552126,1,36.88072423139342,54.622367566404755,58.418283531344585
34,3,-5.0,-0.16307146320779742,9.50095387437267,45.3883007464469,99.85587690831147,1.3591040565554642,15.355941777639545,27.197969337913637,4,7.407223424887964,12.979119180967825,11.916709495036422
35,3,3.1048689090670045,10.811539686156776,5.5452050544870515,67.83295922115806,74.66725902048681,4.826260001950117,4.059237523142474,8.818390151577736,4,3.9399538298141,11.381945201526495,13.45974328841858
36,7,15.963895200599516,17.420425649355916,23.110494975604258,55.87268820794558,75.71894735033842,3.5265962408806377,11.30822905680787,26.83065276250544,7,4.6855509714190555,82.57244661321707,88.24948729425688
37,11,12.540963280802888,4.79793732533408,13.779009231532203,64.69907087151762,79.79142938726623,2.763774668370257,18.04611554756099,26.593304478624482,3,9.24043805277247,63.80378252686046,69.1561070527006
38,2,4.839286189815224,6.050237926462108,-0.6917520817649194,72.20698548095308,66.51029249578112,0.12059158428478467,12.793691630586665,26.28305666498599,1,31.572624225998506,9.487202945693486,13.906853804795654
39,10,10.125833753772582,14.604264446188665,18.16168742202205,68.45743350948825,84.65358900580887,2.669968002295365,4.161276190079799,5.315041107572593,5,1.1798889498137202,77.78348114243252,88.02238072953998
40,6,28.56084990190708,11.363863758444118,11.941203957086994,72.47097439556941,74.85088664507212,2.8493790223045123,7.2305798025477825,25.0158023373473,7,3.7136270543806393,55.184386837581314,73.01578677050088
41,7,34.09723927521964,15.450362620051585,20.471662390116148,44.59952150694982,80.01773282669716,1.5792024524138373,8.397502119792078,17.962602650376446,6,9.819264297713891,4.147783509797284,22.103104113348888
42,11,15.024642944437842,3.001354584160139,9.345967020275259,55.72467086842035,86.07734588803041,1.8052486350819583,16.409509192303027,24.137746431032134,5,7.0922564122581955,45.74041971419387,55.6667601840742
43,9,16.822244517347293,12.190474871293514,18.2111815171356,60.85267022352495,75.76104660673121,2.4460421381939152,12.583529626098958,38.133583051657894,5,10.799018813079265,96.564258981354,99.30801167652484
44,6,21.79128280006456,2.018875536638621,13.12812108638713,65.10569807956172,73.79007540053492,2.1251339019443,8.650677228001465,11.721591159979587,1,14.121622219770243,54.52374566350167,68.65289934378306
45,11,18.960113796073408,6.723425651366557,7.333359921216143,79.70144236688084,87.84468745007615,2.940343902702736,11.325189175016908,29.99267516909208,5,8.26829856532124,35.47749892098507,45.0766134967571
46,8,27.834328928471496,21.587948219394164,17.62911895217495,70.86170642559698,48.90966885781104,4.4184264438828755,10.334919301801147,13.830956974444094,3,8.227319516046448,46.68433155762141,34.891999534659774
47,5,23.702199567832743,15.205410790564942,14.868121200938885,41.917727062104056,84.41838955958625,5.052907769043957,10.941784450045883,26.769746490205943,4,22.86001666823354,27.79777146532657,40.1219597577863
48,2,14.797491394383997,9.682347588158159,4.124792912720162,81.69525704701856,78.39030124016867,2.345336938885458,2.0424758282706086,6.34962735261996,5,1.4105239957705447,32.60234814766791,37.72593138462306
49,5,23.4727390123035,10.169855112048921,13.547712744264185,62.630800003636836,80.86936135879148,2.7793712453678405,15.531357693533849,32.687554571626556,3,27.25061869517587,93.025816504292,96.80210234740696
50,4,11.377548854444871,3.3797294546711516,9.056268594982157,64.85991126494879,69.43467550283273,3.5441292812830905,18.5840655417073,28.77501124864975,4,24.25258853869205,43.42231849524321,52.66719844398328
51,5,20.393695958644756,13.138352384682548,17.641483114315363,64.27859619055947,98.79172285520738,2.9601742664288047,0.0,0.0,0,0.0,91.22187811618103,92.22018728317171
52,10,17.54022092583366,13.518631776138013,10.043394219244604,67.56316872264046,81.12766464372997,3.380218456004715,0.0,0.0,1,0.0,75.5799683181867,85.2471206504183
53,7,27.94189340127277,15.676801556222077,18.0987474002942,77.55916138075338,77.73311039580277,3.5514690678166883,2.387928053202843,6.571077751998837,2,5.083347044796715,70.22010611429185,75.98644707819999
54,9,13.91119033161456,9.644287372706584,15.677168218174138,52.394727787696596,96.21058455137249,1.3191386937010727,22.136751351054848,29.593541886925937,3,16.21181354211218,96.52399705778106,93.66716874744783
55,10,19.83833047491237,12.79568282557401,16.23424850100757,76.13936286264077,85.49485053457325,1.7161505767063872,6.2699858026999395,22.072702780924846,3,9.948157724502286,100.0,100.0
56,7,23.718476733575176,20.435873368575606,21.008086884821846,64.7834514362188,59.77403812634458,0.02436202426461076,14.820059531677718,49.72069284136288,4,32.51836152196919,48.240371353386514,40.10106462677947
57,1,17.528465947736336,6.814047545023743,5.153963315924139,57.821508761624315,83.73033752320246,2.3893749875543993,25.396177505956313,32.3050160612625,6,9.034913091580588,38.33821744292852,45.24444967884036
58,11,19.582936917936788,7.147827207015552,9.94475225088941,57.273676046302626,58.69767901583966,1.2950251618435673,10.106696304522263,27.52694274296875,7,19.969441411873838,50.60150212706853,35.89453602007501
59,8,22.543102984278832,14.443596273261951,25.203080071567804,40.4235659100986,48.0489936146997,2.8700145266224606,10.810016995874904,15.489466843075045,4,7.85106348292408,18.539157228077332,14.504284194961423
60,8,19.623774117261746,13.55578302747345,25.32713876162462,33.699617166955164,62.08384244509236,3.2132956116397997,0.0,0.0,0,0.0,20.839664020910543,21.65081311446989
61,9,18.648960474011783,12.88437333875635,12.816782935881836,73.1381679337373,89.30302365345625,2.7540885594875193,14.832759658837603,51.299580865121236,7,9.634203324294436,91.07345067011423,89.95396552144561
62,2,-5.0,4.817747506053709,8.087887727088386,68.13789258960728,100.0,3.798451383166745,1.4524751984231516,1.854726909056719,1,2.080313004778634,13.078101454257954,17.45373266542517
63,2,6.258731392687003,1.2331411365278275,1.1471479299328218,58.99025572652289,65.025777690121,5.152498986700023,7.212764958516585,19.778796999451274,4,6.721333389545652,6.8223971636759675,11.361118320986028
64,9,12.831458270691602,5.517365131467643,11.190499571999652,72.88857577266312,87.46709778573273,1.5582480998696453,20.51518898237986,36.510281082586005,3,23.86371995407982,81.51886001406086,88.5406958259855
65,10,10.566622774541823,15.228377949047612,13.826045904993913,74.38590789319042,85.51731859161723,1.5141837362116741,12.002322765057421,28.10801526998292,4,9.76381143125541,81.1784991437126,88.93120674463839
66,7,34.25555552846625,10.10408454621803,19.355313801281966,31.725810651805244,66.88541438515718,3.0352100037229692,1.156458222817991,2.033354052118982,0,3.596291749504341,3.1434576368889187,12.153424772810785
67,9,5.407250709717996,9.429087697203268,18.59865516967587,78.02029992196535,83.8920926139888,3.253925342785993,10.346525832472157,26.744777377090177,2,13.416248349592687,34.280466657599234,40.22104168925737
68,9,17.69344685843458,18.101326299720167,19.23314574206723,58.10770185938034,83.45970953552757,1.6957597316261352,10.618320960076042,31.508115966372678,3,18.710031532587728,95.59920189263357,98.4536240138595
69,3,3.229044282432049,-1.4206418223822133,2.0762287617978603,60.07225338204378,94.7125109171519,4.98400723602209,3.845548987617726,13.688050855367779,5,9.805818330223865,9.576913845050074,9.15616252427761
70,6,20.765086680006355,7.149525016969969,16.548695470976675,75.92883777362691,82.02273171623045,2.957600453587192,6.53074338084534,10.040340285964298,2,8.37187359851868,92.31633650611265,93.48656807693281
71,10,23.643813615319264,10.503068263651212,20.14244866293011,66.03286770675774,98.70753336527099,2.987431687252903,28.705914131756757,49.79340270906624,2,38.34746490874,58.40527858936239,65.39586286758018
72,5,7.792249721635141,13.884446265985492,20.999605462422632,78.54390085820039,75.96477835790003,2.0590600002222152,2.4900090086689906,4.23616895554192,1,2.5749650453593786,35.64945338641475,40.39957236110991
73,7,24.484887739059626,18.365662110755242,20.816334620564305,46.95535364159548,46.146515851898286,4.205342482077203,28.869556450714718,46.42090679329904,3,20.169190984050477,33.892186993370714,24.699195056533412
74,8,17.40941525296553,18.343750036010725,20.050751762693213,59.286789774159985,53.42735663485512,4.0180219026984485,24.33886625951228,52.94858601942369,1,53.53981786446098,27.73699040114232,21.278891351510893
75,8,30.62789963625452,19.886762467238746,16.531242545313653,58.12141038121593,78.02008602312885,4.270294951281452,6.70391715419924,15.33396481845999,2,8.039823117953855,44.09138946164935,44.63296603881321
76,8,32.66673289661757,16.859339688518162,20.563696700563824,78.92236592949465,55.969502562958134,1.0241567400650031,7.557367262930659,17.530443466922353,3,10.052731388220895,0.4766412502865274,11.887101275862616
77,7,21.170665472560106,19.45095474798518,18.410861608177342,58.94341758006084,73.90169268901941,1.8809988885370383,14.718484135432266,22.973666478322144,4,5.940574478155556,90.44639343293528,91.25443511594084
78,6,17.770156038242384,9.829785193984002,17.76477106825088,70.07580825891407,97.46289208728146,3.488159981341127,2.3665697360285773,4.243679619457737,1,6.484893646042122,89.38251704679878,90.77206266975179
79,7,24.038575141612103,17.067616240684888,24.317805228178543,81.11636909934982,68.9168753546898,1.7452110952235758,0.0,0.0,0,0.0,60.783984274453715,62.482425143763656
80,9,9.830906818589417,15.610644944413545,13.881558905349515,65.88605196711097,88.70594739281833,1.0459823036127398,11.245624759218954,20.101061189197708,4,8.674225514002815,43.751293900004875,46.87697521353413
81,1,9.011107551241547,-0.9461149511108224,5.614528204173342,83.21135362351069,77.35640740378669,2.605286266720124,0.5585998589668102,0.7025784966866091,0,0.5507114201244717,7.238370205912094,8.545855244544933
82,1,7.734933037017709,2.197330024618534,-0.5967205776197373,66.27617374779935,69.11161606574798,3.563477389160633,9.355394149052149,18.79147248933566,7,3.498607826928533,5.872187444940044,6.059225988873925
83,9,17.52538327354861,9.101635383521833,16.379609163500156,81.74084592442108,93.37420459014655,3.4895073448940805,6.59312827552758,19.766277646365452,2,15.243785033446134,99.5235336509148,96.18960953798609
84,10,8.394077080647671,10.42446515814119,18.797709941264213,70.93117289023465,77.66474127967322,2.237356835957078,29.716627085594872,69.76750120036165,1,60.0,11.479183902926351,18.751687157194613
85,9,21.576094077842665,10.463903094548662,15.777322844156123,63.66697387766676,91.67720976790977,2.137125193303637,5.946098682242647,14.575624237077113,2,9.112057286045388,97.59301634134937,97.85265450783959
86,9,15.460956413230779,10.66564140834722,9.586465962657817,69.78434019306088,89.61053993021848,2.8784581974069754,8.057723717452449,24.539314898825296,7,6.0946863102991236,87.23008258849099,90.37549185887451
87,1,3.9183145908164105,0.12793079616431757,2.800316027096382,71.8613623626054,86.50008333089603,6.971562040400983,1.4839622167896152,4.633437889587379,2,2.398433961413457,3.678345321858023,6.500281530744168
88,12,8.568009511925837,6.921323453095645,2.581940430509505,58.81075409921796,78.81046086384106,2.2939325469718232,3.6319547800723115,8.233406698286334,2,5.810337288318818,17.224528228365475,23.30325098374124
89,10,14.65936501767573,12.777856278490562,13.670122815266893,65.33860182321361,89.63586464981545,1.3823974945902553,5.57644183900345,15.629643398710778,4,6.428663244777285,100.0,95.0548731566145
90,12,10.153328396552672,7.903520925532618,5.243325502921957,84.0739118919102,71.33236332178681,2.3856670919452867,7.846704315152341,11.05947625184142,6,2.648498476536719,29.092999698315225,37.71609998516162
91,8,25.83272351941576,16.908941421962204,17.289489678406333,49.481501419327465,53.95043030952093,1.4968918117536631,0.0,0.0,1,0.0,41.50418323860481,35.785810505615814
92,3,-0.5361916133330631,-0.44519332988234783,1.3058296548647683,63.917768490541874,81.6242316959018,1.6887704603976406,11.271062477861856,40.12659005480908,6,7.323816607238372,7.847860615957943,8.624523366225901
93,3,9.985303152919137,-0.277566113840368,-1.7717091825797313,49.52332107534582,82.28024194373734,0.20249561713651731,0.0,0.0,0,0.0,5.219466570720707,10.733315210234096
94,11,10.434792248401546,5.935455412098127,10.166673924466473,84.92597103820827,85.14189761027237,0.2973931217531982,6.531966574717194,14.266673422070333,2,12.602714276061118,62.52055008323195,70.36296242376966
95,9,17.29086119040906,9.327432332330055,13.505299509809316,70.16788548300785,68.33983037302245,0.9514787824910964,17.164775579840548,31.338978537164685,5,24.640491128808705,98.52249769172867,99.17040767381923
96,12,9.448579728568314,1.592959279188432,-2.0,70.51050621644234,52.60379232000608,4.6467948506032055,0.0,0.0,1,0.0,0.0,3.254919687186953
97,2,0.8758195952033319,-8.568394013040614,4.974678249925018,74.07409078643275,71.4964233501239,0.3438988412477695,19.432976050490844,43.755557237915724,5,12.182518197411287,9.172828418708939,10.725148065018894
98,12,11.589181565909882,-5.204874331522121,7.750684074382171,64.25663893775378,61.54211166365284,0.5545998508846455,0.0,0.0,1,0.0,18.48860563151549,25.19796203908716
99,10,15.007240150748334,7.110482011523306,14.04920643792854,84.3089813764353,83.54112192844707,3.344315787724419,14.956549237512963,25.527188501584426,1,36.06078582876403,63.33435644583825,74.58305233062829
100,12,6.840934131206141,3.265366773893404,5.132132313589377,72.11869300836912,75.48529359028831,2.3832305975497845,16.452541261126733,21.090024795188487,7,3.4876861997237656,7.398664913115444,11.972700855397171
101,11,21.37686873535526,10.425537521563037,11.57541660189144,64.54196765985498,83.99402961812795,3.1387478419155586,9.998404086200901,29.19130332610966,2,18.728431833963434,91.00175010898731,92.63437687624342
102,5,18.311805532722754,11.609899402667722,15.322315636296162,66.19836621284996,91.93468207657945,2.5641017139799644,14.131695974443454,28.184287260587006,5,7.753156579541156,100.0,100.0
103,5,18.909740211799296,14.711435625475614,14.917328052620805,74.96158565704476,65.69989803594095,0.9111373043968882,7.369777104081282,16.77592675599865,3,8.286917063825632,90.10870325579421,95.27347741126778
104,8,31.62862209462869,10.546322866071574,17.44047749574264,74.41182831343116,63.14291527550305,2.8075944065518903,0.0,0.0,1,0.0,33.97741599495396,31.540782238546086
105,5,26.48610030908754,11.117092119158844,15.444036748029514,61.08476866993466,90.80721529353646,3.409361511523809,23.918777109684243,56.932762131225715,4,35.55765969233609,55.79328234913367,63.91228854952721
106,7,31.790924682738513,17.040096357218687,19.68620534645943,48.1061684942202,68.52403871855161,2.3643771691264988,9.7041132409375,26.114310922059886,2,20.280283722909118,36.59021460055177,44.10453876198034
107,6,19.269992735299628,12.183659257526443,16.062595656103543,91.16248205433044,81.48494918921074,0.4441517338640051,11.96694021490155,21.54882568412432,6,5.9701087481386,90.75516394880995,90.5216870542626
108,5,17.509756458743126,17.575173811416615,14.731406050478787,75.62027114321903,89.04629755244089,1.9396104061004635,6.581318340317829,8.285449633679075,5,6.8737010443183015,91.71920335857784,93.57577634474546
109,1,8.361924726256149,-1.9363347386181338,8.0273499902228,62.38846408687437,87.96672139783745,3.8223206124379168,3.3223160289616884,7.379031329859047,1,7.437630867767013,15.519631010116555,19.617941822326827
110,11,11.681462460844935,2.785690249657259,17.129072322713554,72.6264370681681,81.5879349157249,2.7846576686870073,0.0,0.0,1,0.0,48.0044868205869,55.341032556548726
111,1,10.542303171007918,-5.431502110790232,6.005183309733092,67.75593745443116,93.47620122987925,6.800574512832698,8.275103045171356,31.97727419154393,1,32.92160240919074,11.83158846218522,15.64396167837636
112,4,10.569429803504597,0.9428932376604582,14.626237692300307,68.94021506560512,84.9022768932029,0.2739421982121417,6.430774572469012,13.044367618220019,3,5.861225566481362,61.263110367631015,63.69771726894604
113,6,28.652523445870465,7.997751354063135,22.310165512006012,59.109291037849175,99.4252794745715,3.7476339612958243,20.126261048958938,35.0500970001718,2,22.72564691155936,38.22762173024419,49.67697624642615
114,3,16.691306965159473,0.2546324595670103,13.386660372935308,63.90528367582456,84.41086967573334,2.75160381309256,11.916160301925066,16.827709814775062,5,3.70774632661874,46.17038088049646,62.335157337858064
115,7,27.668915792264315,11.374352755822947,17.28316780137983,50.94167002083476,65.09443004578937,0.5985243867933716,0.0,0.0,1,0.0,53.79632843600844,62.200868885658856
116,6,21.440939051488566,15.293471521826419,16.1529927959163,51.08074626171227,88.22054697710703,2.862905218709189,0.0,0.0,1,0.0,81.31088054833846,82.11568950944486
117,8,27.009913055421464,17.599283392459206,17.372668205829566,48.983522569846215,47.54300018570934,2.8516081463717864,4.248872181431135,8.22028856451066,4,2.6219164353892266,40.099198113084725,35.29113633742002
118,9,18.47794589055435,5.8076295740540145,14.78293474872419,84.68544648055916,83.46717159099434,3.4515991511650954,24.91759570719498,35.18034704294443,6,7.916201297832985,89.0296579483519,94.44619892836968
119,1,-0.6074943469088172,9.462782547070725,4.503345493998775,42.36500553476359,78.7835470332387,1.5188584657849857,12.936361247046396,21.79916745059242,2,13.939207095264072,4.659098101029662,8.342078198087162
120,11,10.986765622623377,7.961124658303177,5.359941239859186,86.71980699629866,76.39968756003186,0.18209585554522167,21.67044801426796,45.135146172685786,4,15.462652697776821,33.91906818085088,42.47932653183315
121,11,6.556466054267875,4.3449536912967535,11.225779667789839,73.14187963154484,83.80329055113543,0.6623818914650816,22.99240773959857,34.91131707351031,4,9.277665939065269,19.93681703714159,29.84739967293295
122,11,9.286010626516614,2.123660738949935,11.237975720099227,64.52715553891643,81.66451688379439,3.7655646224063952,5.457998409084989,10.213001826177248,3,4.583677818494559,15.088827866072005,20.212561341222084
123,5,25.882988670225277,10.778560532668559,21.144968647181603,67.33955137298712,80.49239124543068,2.7355035151056355,12.772822682545502,18.400195454217894,3,15.85831792166023,86.79796104239699,86.24431912769515
124,3,-5.0,-6.19161010954913,6.587185202931757,85.22736565036337,67.23257026952511,5.016352203061401,19.82624504196398,30.716848876694883,5,10.104949801898199,6.989117452829201,5.240895004600995
125,8,20.940550901364077,14.2391080412108,24.06293232398695,57.06312296796017,55.69573514642775,3.2827499172256176,4.406586317009218,6.432608949983214,4,2.479604338370974,49.03497065573753,38.53177130425111
126,6,8.887957426929741,10.939349983313335,18.386740680427113,52.593307062138486,85.56641386064784,3.3553437132799298,15.90414265057066,36.04892792457624,6,6.969579789739589,34.51207737410101,46.436338457383044
127,8,30.27210952179736,17.017226402506285,21.289144341711342,57.82881035858531,71.79418632233876,3.6765345042477917,0.0,0.0,0,0.0,40.473276621765066,37.469178109709375
128,9,10.347460007362459,8.280394868829916,13.0777274959017,69.81024497929346,79.54836806638076,1.7329156393962477,29.908750453525197,37.83292738938968,1,46.844884986687354,47.407517681210436,56.63471253573688
129,8,31.920942449701926,16.461508832261533,18.721982894732374,56.73614106682357,67.06126766078103,2.6363640988112076,0.0,0.0,1,0.0,33.76956355672475,41.06820078981455
130,10,18.252891668925248,10.499213832007026,15.316834435895755,74.65077567037721,76.97178882016699,0.6260202605659853,15.721691298015585,43.15391653154333,4,11.061315466129042,95.80352240402527,97.49223843738083
131,12,3.8933864176222763,-2.7133967309255604,5.024535093513412,64.83294474093643,67.40751706427741,2.620901605765252,2.410480408118541,6.839589382359108,3,5.101841904385154,3.712812533606524,7.1122259283645795
132,3,25.508451526750832,2.683794510475234,4.936208207023327,58.64248974801712,70.63645578387316,4.4867996558695875,12.000479056057047,26.012547595370663,5,7.851324849056191,20.16889120000875,27.45016327776508
133,11,16.549680824448146,4.6796709252762065,19.046974115457687,66.63520033710537,82.41018045510258,1.2326630829432959,6.754596128172889,26.72997642768711,3,21.324272032023426,55.866719067916854,64.74162347573386
134,6,17.98340136516947,11.534198667255053,17.317902634845073,71.17153575461687,93.4474043473939,2.3785508307368604,11.793817974898445,37.026544859697985,4,29.371003968477705,97.86267875219093,96.47428785249899
135,8,33.59969387350499,21.09792821402321,21.950050356262402,41.46003943768763,63.73254369176948,0.2873463027787828,0.0,0.0,1,0.0,0.0,10.87051569431908
136,7,32.61386914525175,23.82410150377625,16.48319049308484,41.51808444323367,60.73424107057765,3.0607601788152583,13.750814169279238,17.405939359445362,4,8.002726869896923,3.4899987258840164,11.508011902215973
137,10,22.20844893065208,14.133017160957454,14.353966954213604,69.51852644444915,94.84791754933894,1.8119205557929765,21.44015502225159,63.691233683529056,4,44.33723531484389,33.873449107423106,35.80797545005594
138,8,15.001911614688625,12.071851898942874,19.4841263395303,79.15610696610472,64.71272126789222,0.6915070195515742,9.598618005130845,24.71939954882572,1,28.31084640679953,88.8474507259495,86.77061663603725
139,8,28.310752965547263,13.38528828037056,17.97444203309037,51.682845012938394,75.908392627475,3.1659443699308323,0.0,0.0,1,0.0,37.601171801555765,49.40705554359709
140,9,15.819209936502679,12.793102127382157,15.638308612994042,63.17451479997774,72.14298633382735,2.3593592275168236,31.311056582571254,60.385227836111724,4,22.749198134578506,40.07306947344611,47.25906350417897
141,9,27.252098008112235,11.253257847984072,15.080375025976258,69.97595309949622,80.92670796911703,1.6956999274331208,8.784658454966172,29.208303943632835,1,30.418502292241563,83.365337418483,84.40789669492291
142,11,8.426067774096577,7.236985628767567,10.857963829489112,79.82294035918217,79.27551127952502,4.929291184682478,5.082478994023335,11.938969147708853,7,6.929033256899844,28.355604649521677,33.827022301221646
143,8,29.003179345804124,8.183195174740149,19.6374286393891,46.71197440977741,88.6252269982414,1.1180486668293035,6.761890286687393,15.096465232025212,4,5.26868125896579,28.92912377299139,40.77516695844871
144,12,1.2717011168973373,-4.5708766709072925,-1.1314339007520173,63.874502584111575,83.19187751961955,2.9651579481244745,3.342327126143286,5.00279541023137,4,1.6581569878043856,11.701630699060354,14.573802905080122
145,10,13.79884266742738,11.694586425951615,15.561180655251434,86.10619437601171,73.61396693631966,2.0942542086588745,13.420408585379057,27.2014405428925,7,4.357767345712,93.74134295508638,93.54021346129703
146,6,13.369087055602424,4.486471152294731,18.83508465071096,64.22733040189027,82.46427817856798,1.8703178953987167,6.25178708504279,9.60143103547458,5,3.126738120312983,63.30464671689431,68.90142186463837
