,air_temp_day,air_temp_night,soil_temp,air_humidity,soil_moisture,wind_speed,rain_cumulative_7d,rain_days_in_window,hours_above_28c,consecutive_moist_days,is_peak_season,porcini_score,chanterelle_score
10,5.67928831176148,22.379701243197076,14.532964730374093,54.838087388945624,87.12019569326189,9.799155787778012,62.481635800592485,4,4.326461934997225,8,1,0.01449181856302238,0.01449181856302238
11,37.00702512134581,18.767776085078363,5.755842693288216,91.65017049627194,57.01687648381114,4.3243064276024725,11.251088139138368,0,13.435008349629257,5,1,0.0,0.010337214829820602
12,32.47060714641392,23.339631417897014,8.125869792732075,95.99260874647635,76.93553888283957,6.780383781157342,29.391076368170932,5,7.87593452134683,11,1,0.0,0.013305599999999999
13,12.007190652383112,9.651101795880503,12.354877648124692,77.50538775418119,88.56021575577168,6.277275355738411,43.37056749111131,5,3.532367275356629,11,1,0.08603817858674544,0.08603817858674544
14,11.00022391783432,13.57381658528549,12.865673521623654,49.948151262094804,23.86648473894344,1.0430355088515764,36.34708982172256,1,4.364866737475172,12,1,0.016896624487932912,0.016896624487932912
15,11.052348825163316,2.3238322555064856,25.6904599786282,85.60462319797313,46.369331115828935,7.479275370643162,31.82366709901907,3,13.422171787444857,3,0,0.002354461031357037,0.002354461031357037
16,15.039994017664744,2.160024507975698,22.061696913129847,22.069366538033613,46.822884145741746,3.2315920343357654,57.506551804842346,3,13.545245422386202,9,1,0.07968623093470933,0.07968623093470933
17,22.31696224386385,7.522912270384958,27.360208268301946,28.219672843153685,40.1301412872601,7.98939549196735,4.360280339026996,7,18.95857874525582,6,1,0.05491462357350446,0.05491462357350446
18,19.25418561518982,4.318565534198961,18.778644737710533,72.90989891002889,10.756998656889396,6.076407826153824,37.712827130075354,3,5.951622820879887,10,0,0.0006564362221164966,0.0006564362221164966
19,14.610561626535382,7.984861462522333,10.559415838100314,43.29988602160459,79.35762916113808,3.1709148995348957,20.97453523116811,7,21.980001173793067,11,1,0.22176,0.22176
20,25.19114552583852,6.07199577415314,12.536065688197786,96.11089747203822,19.48254233208174,3.5629296033107094,6.769470818780716,4,12.44671035712836,9,1,0.01274815161018982,0.01274815161018982
21,9.60329740151738,2.6559605712889094,12.356226235715244,54.88484896738438,94.6158508233495,7.315073696663607,37.19097264023724,5,4.900144532190867,9,0,0.0020775679210334346,0.0020775679210334346
22,14.6407734016622,22.913995367339137,12.509369536254788,54.34918563113416,75.70147181245044,5.500593151228818,13.709495285645499,0,9.918733814481381,0,0,0.0042,0.0042
23,17.089940828691827,2.189132021944505,20.47817598157176,74.2463608152745,59.30085149655373,6.683510406713152,20.657942551216692,3,22.160622528977452,12,1,0.21414177396432932,0.21414177396432932
24,20.050309479162188,18.929889319752963,17.208582346079574,81.40548498449517,23.141545508035783,1.5831832107518828,40.56069836080607,5,11.475757028804786,0,1,0.04180543598436447,0.04180543598436447
25,30.910806725969447,5.49940139914888,13.864756095992819,58.04469905001092,53.808402568426,7.8697667222841865,77.89671839462572,2,20.993162651497084,4,1,0.014792504083555329,0.002958500816711066
26,11.589234811225872,22.9812813059908,8.429064680760481,37.120072136937935,32.194242972913756,3.203913189150347,54.74040054428447,1,3.8359856439993356,6,1,0.018519519894562582,0.018519519894562582
27,21.969736467649184,22.534306610567373,5.509200747669356,81.86469141804973,31.447414586160907,6.198612671576733,22.36974385254598,1,21.935001566623107,8,0,0.004029932456793449,0.004029932456793449
28,24.549680772447402,17.03972636649292,10.03319758451693,45.628101989890204,80.50998619751125,1.146798252420087,30.59248420603012,5,10.334851331986467,8,1,0.21093364580706123,0.21093364580706123
29,6.532863619759925,17.461385445413917,7.471842291279669,34.00886154350861,42.35477603655195,3.21420241156967,32.49065218567818,6,22.467046644738346,9,1,0.016142520886940327,0.016142520886940327
30,25.048980112747465,2.1228002653028364,23.065235709601506,70.53121519400106,48.311523288218346,6.488672930666418,12.291009867550171,0,20.785884467095954,7,0,0.0025139952571710308,0.0025139952571710308
31,10.62729608168062,24.652046020612847,7.587453029719364,27.236293359228032,81.65200271131005,2.742061322902506,12.85233510877446,5,15.839191365190182,10,1,0.1879378728420664,0.1879378728420664
32,7.146702568514224,22.19014988224373,21.657249458057233,97.70821400688439,17.46220318610162,8.803121967498171,11.871577878989159,0,16.14831400687247,1,0,0.00015754639266446054,0.00015754639266446054
33,36.31322272935999,22.587443191792115,13.870149864849902,70.59178115297095,60.54251751273921,6.612283994434204,41.73313101895335,4,5.0761917090455855,0,0,0.0,0.0002772
34,36.865857091460455,17.162624352170056,6.6877029641068475,98.87164167374047,59.14833291670821,8.702783932967957,53.934886939176664,2,14.467914694150128,2,1,0.0,0.004829885338388841
35,31.677112487843218,9.93009935905434,23.692791136926473,47.11147387829088,46.143238387667395,3.953907022511207,47.25765476886613,6,13.187893725400901,0,1,0.013864284787394002,0.0027728569574788004
36,15.052254382721232,22.553918929081057,18.331503115442107,97.69641289523183,80.5308445210479,0.33985142624675,78.22137483626788,1,8.019528872170838,0,0,0.0045807877655342395,0.0045807877655342395
37,8.223179762210668,8.704889347477424,10.422514795862181,31.644979818289887,90.14565521353387,5.761399633551028,10.069965780612149,3,12.134916581962944,7,1,0.03916067643788301,0.03916067643788301
38,27.579689874901177,14.942365496870666,25.57766700965136,23.255581787762274,49.55354826265692,3.391935027253723,78.91795250422041,7,22.299445248677507,2,1,0.019129367140552196,0.019129367140552196
39,19.525032293406845,4.293812363909295,6.040941219022684,22.638724836368205,48.77249933486397,4.481883759223533,37.333914711031355,3,0.12733593099498997,1,0,0.00263535967528313,0.00263535967528313
40,9.027261749877702,23.204979493053255,9.641850988548548,57.18962964793817,52.675417022013306,6.811102139227488,17.490623022171015,1,10.010978227142493,11,1,0.049189087618408824,0.049189087618408824
41,21.340838033671915,5.237720528737906,22.297079339534804,26.64033579828758,71.46554262081023,7.006646670708717,75.46246608046057,7,8.007329298500816,5,1,0.12320000000000002,0.12320000000000002
42,6.134821196802207,7.172626531799367,21.31569239712745,60.97343073340814,66.7851247094118,0.27556414865815393,37.48906481156741,7,23.06954561807612,0,0,0.001972574785845239,0.001972574785845239
43,35.00757326859981,14.837085636948945,11.653248955662995,46.20004028071204,28.9409706825854,7.693026728396135,27.78775641684163,2,23.373461550856632,11,1,0.0,0.003199731515503667
44,13.53973939280056,19.574139004898576,6.4265721331140115,46.85031939792925,15.431104630944182,4.935189149560789,17.104808305436528,2,14.055852855265307,1,0,0.0010855735818675613,0.0010855735818675613
45,26.863235383681406,16.245080036534876,24.735795661173707,70.84871972361358,90.6866010344271,5.5669877332455,21.43003608926417,5,13.200167242575993,3,1,0.0562258152610953,0.0562258152610953
46,15.286465510950562,7.339079994403591,12.21504567560776,33.047840492129616,32.19092957736486,2.9799418518985252,78.33756081817755,3,21.677099923452595,6,0,0.0030672163901311594,0.0030672163901311594
47,22.162244698867756,2.0216899781322777,9.501408543350099,81.32426962717848,64.2807181987003,4.20833786000581,24.317875192381948,1,0.15701937035051028,1,0,0.009889200234131517,0.009889200234131517
48,23.04143921832823,19.414463347071102,16.86942191430247,66.56247358229078,80.4172302332164,7.103751339793317,78.2244739007684,3,13.494734470135558,3,0,0.003179897160589008,0.003179897160589008
49,11.100197032342393,24.659768495955156,25.93522558349629,93.19557030780088,35.52352379651083,7.767138029442585,26.41719892896697,4,0.5911777997182366,3,0,0.0033076964743357475,0.0033076964743357475
50,36.99629271623043,20.62800176704008,6.001571290397633,49.18725230140187,64.01184016083894,3.8710618116797804,18.513477247084957,1,23.235894511610006,7,0,0.0,0.0007055999999999999
51,30.57938317091678,12.584752217602153,22.613494024710416,98.61719936537004,19.171520497684117,6.911175326513302,14.669134632147784,2,7.683829376191274,14,0,0.00020450380387056853,4.090076077411371e-05
52,36.00346507161824,22.78664701217945,18.166884242590307,66.06621173712185,92.44417277193116,2.5804350168843806,32.94836042191976,3,12.499231244124726,6,0,0.0,0.0004959640444381095
53,34.52930256411241,11.426496481722051,14.78532968069179,97.8721564950027,14.9434533793032,8.320226651775153,18.944515882802175,7,10.021644110334408,6,0,0.0,0.00014567088265422646
54,24.73069930076581,14.073483937599754,22.11385021441638,22.164852323769225,47.244847276482986,6.098142389073653,55.755037106164245,0,21.446978979364417,8,0,0.003150991972551367,0.003150991972551367
55,35.42184975576286,12.973984650100714,27.213961762157542,78.23810579299104,55.62963557510198,7.751865160668951,19.181738829118274,0,23.995630659801968,2,0,0.0,0.0008680055415145853
56,7.9202525677133435,12.295349071307074,10.271742856741893,85.3297219434189,77.19095118638594,4.771548523178474,66.83174759982953,4,1.6413114716694954,2,0,0.0025873666946908073,0.0025873666946908073
57,11.467434459831791,19.82938769375983,8.30388939665875,24.253862934119006,20.295923951155807,2.2910928498195524,66.72090067905336,0,17.56874726359964,9,1,0.02297504554855912,0.02297504554855912
58,6.492500534047756,14.115684867198317,25.996280140122032,66.31757312129966,47.468677777690004,4.292311133136439,22.842109923845292,4,8.831966974758089,8,0,0.0030770392449052646,0.0030770392449052646
59,15.735900915187724,9.28449380657997,20.385920781517985,84.15538348715587,35.47548341119345,3.8148539447832075,60.283210438946384,4,3.3377500739619244,11,0,0.0015491405112725504,0.0015491405112725504
60,17.826350559752907,7.937637856145002,15.073678495925218,64.88309801784581,36.520910833933904,3.327165434401591,68.60367007835626,7,9.730500711251704,1,1,0.02285177898036187,0.02285177898036187
61,13.954518048538565,2.868188290250968,18.18497011607851,25.10508723243733,76.19697286554633,2.1217374774147837,47.210627514971726,2,23.95551912458094,2,0,0.0084,0.0084
62,32.34833780201367,15.413488723310058,22.149119819053613,75.47577927186492,10.464180327705817,7.591671418798062,29.30659286912439,2,8.581615184444905,11,1,0.0,0.0018146676374306637
63,16.772859780888446,7.289112554223787,22.779733670231497,24.84775317386469,73.67210951355713,0.8635166132056049,35.27737493701433,1,6.657587723149375,8,0,0.0098,0.0098
64,14.270838819683565,5.407080206376811,26.157566158836186,85.39751160131507,78.88386656046403,8.87560929885834,62.89830920278255,7,20.30811299039788,9,1,0.17600000000000005,0.17600000000000005
65,22.9089707442222,17.038089168036585,14.817384144599322,23.44273466453555,86.61579072657587,1.750247228977535,23.46539711974513,3,20.830511995762958,5,0,0.023734865725110688,0.023734865725110688
66,9.650499424167167,17.667812929895625,11.748450930446086,30.991790480829664,63.284953274591096,9.798736518515414,26.75698675009552,6,8.132859715967168,4,1,0.1253054752303311,0.1253054752303311
67,31.47250036488331,19.29956252192632,19.71227813616636,42.00860724186148,38.3437029031405,9.884680480870744,12.862746900628057,6,7.168155374698339,8,0,0.0007822606121723826,0.00015645212243447652
68,7.4601712414324375,13.582268615787605,14.561741683429197,70.669183380864,46.31495226665401,3.983870412411518,31.92419224104021,5,15.534755461138008,6,1,0.033601703115804196,0.033601703115804196
69,37.56726890781707,22.563255919689393,18.67576444082649,98.10872797050448,92.42756699443149,9.87821072632263,6.921210579958874,0,4.924283609294637,13,1,0.0,0.002707505502914582
70,30.484077386789696,23.53588332815924,14.659673364486855,29.425828209594755,84.90088024704744,8.690685172807264,25.68275527912892,3,11.608449662944636,1,1,0.05206947576960731,0.010413895153921464
71,11.557617490627688,20.569531615227255,8.518903093598013,31.416613537113474,49.39970227345257,0.824302769466656,29.87835047582856,6,3.392248599545024,11,0,0.009864738561149493,0.009864738561149493
72,5.182229865078879,16.618650086188307,15.796815288156044,49.509631736078425,90.1603556044284,9.473285636286182,20.43833059393057,3,7.314114677588446,9,0,0.0013145423265153973,0.0013145423265153973
73,31.91022713900953,8.98558193259734,20.891109904643756,86.89753102042562,79.95116440954901,0.4251438590459422,8.108649530799052,6,7.139555944769872,8,1,0.132,0.026400000000000003
74,28.326292346971364,24.607733197265087,23.383527576355945,57.37847622006513,86.59263824108255,1.8191429373910717,41.733379404924406,4,16.6775991602267,10,1,0.06645300901943219,0.013290601803886437
75,29.05723654535258,8.305131845414582,16.346504366320577,45.72884802046573,68.05306493895328,5.845955408466743,69.20649358043767,0,6.774552839874207,14,0,0.001008,0.00020160000000000002
76,30.45192144063621,6.661109205779915,8.80047147483922,64.8963065767089,82.90059369426957,0.807371784000136,26.851579664037637,7,21.563896881373626,5,0,0.009591082473250944,0.001918216494650189
77,7.443473507224982,12.169544617091404,14.537817321936926,40.84185579566,85.80012201341769,1.6172775698936892,18.944125713611093,2,23.593106264861557,13,1,0.12986114663494042,0.12986114663494042
78,16.829369041960994,3.3073331263849344,23.08476036335906,52.092792579801674,17.82140968595707,9.534917871122387,22.803057415240275,3,1.9454808301788225,2,0,0.0013457263799888052,0.0013457263799888052
79,8.82367896432928,24.50537268745119,14.495763224192675,46.60841193856335,92.04344301615598,9.94687884887608,68.95097450433894,4,9.543543164342474,0,1,0.01952631593822439,0.01952631593822439
80,33.48241305389459,15.53397179757777,21.020208252897113,84.33128179317167,38.35711339494538,7.981365417802973,42.224607168623805,7,7.24418552385929,3,1,0.0,0.003354794198749636
81,25.56883818530941,14.80989810827603,16.665914678596067,93.94045811504006,47.391458314585215,5.152093914647028,10.463228101661981,2,8.4477630842628,10,0,0.0038838347468657763,0.0038838347468657763
82,15.919634820137423,17.08331443769356,10.548131877516123,80.76577537255295,77.3118195313893,9.003009356916753,56.737731924437,4,6.368517265678865,12,0,0.006600000000000001,0.006600000000000001
83,7.09742555943878,13.431543898875752,23.31146168453071,55.12668608239868,66.5161859736623,1.118987708835687,12.349514658675957,3,9.183956668872597,7,1,0.11925088403839303,0.11925088403839303
84,15.262416616616854,2.7374608931744566,6.936909443625802,60.3467981997331,85.91009255706487,9.42891869245009,4.819552235378932,5,3.3939502264557238,4,1,0.06876001170843637,0.06876001170843637
85,15.731049626882653,16.083159643329125,17.072476503368463,30.005895514354854,44.048768816025635,3.5155292745543223,20.454790119833383,3,6.715638613088104,4,1,0.09988646158516001,0.09988646158516001
86,29.077003885156113,18.471999169997904,9.804493787598314,79.74917689076302,41.72949391247348,8.614893912331944,13.447214361341269,3,17.947629070953216,1,0,0.0007941932498172017,0.00015883864996344034
87,26.039396554722032,11.585228394353223,6.54250945645164,67.71805435160353,12.693552211012172,6.68373405985391,48.39979794997345,6,8.25711661564224,3,1,0.005735552791700068,0.005735552791700068
88,34.27802050501877,19.41779815763744,16.567480552914724,92.19519969099491,49.331657016920936,9.60274304055722,38.76531258720335,0,4.988037535796351,3,1,0.0,0.004223498769621318
89,20.583092530344327,7.2210298847836745,16.489929586503244,36.04889148601225,71.54601547797424,8.646779477958182,57.925164039429376,0,2.6026569255561967,10,1,0.13999999999999999,0.13999999999999999
90,8.946610115963956,7.089361594522233,21.25872073854158,80.77808975460897,35.60019099822837,8.878978135509062,40.925684020819666,5,8.352099534796462,8,0,0.001606442724580926,0.001606442724580926
91,28.537077978358834,5.712590716814201,22.12926594019381,74.77373293753517,49.33175366227652,6.317543561200305,33.52047481675101,3,15.441818126888455,6,1,0.027100914730297417,0.005420182946059483
92,30.105906604357614,10.555879475150723,21.739204239936626,41.26764270478017,28.648810321248632,8.331585309762758,42.097495235019444,7,6.079316905600104,12,0,0.0003613190081219016,7.226380162438033e-05
93,23.522147519793375,21.48127681394892,14.419850857085367,73.390291163266,75.68696349907415,7.571311507613386,34.75888904702223,7,10.138696581980716,13,1,0.07599124973662742,0.07599124973662742
94,30.441916938500512,21.041977429428478,19.528865106210937,93.94987044613197,15.143482713997503,1.6162313090388725,2.9669515131231616,0,22.85756591398013,6,0,0.0006369485505291023,0.00012738971010582047
95,21.295254680024893,10.804956783160588,18.26974058081109,93.4748790133695,69.95755967504235,6.485968913532431,54.4559290396992,4,13.25670844400463,12,0,0.00825,0.00825
96,22.250183369605804,15.549730927545442,14.695920390689151,77.5701259612913,42.2099009983236,1.4817554652015863,76.97042609715643,7,12.766526780739923,8,0,0.008775072201620293,0.008775072201620293
97,19.108853605832138,18.57877527892306,18.735891966277844,23.84584900272481,13.535665897905268,8.694561218855299,33.76268456288371,7,9.838639501658154,8,1,0.015085528356820055,0.015085528356820055
98,5.8388311825551416,7.547755816444528,26.78670116424404,89.78114698561292,82.5449149198018,0.6594979933996847,33.89863870144374,4,13.364159448174131,4,0,0.0021372418305711264,0.0021372418305711264
99,8.560417090779048,5.867244975579183,9.436556104671679,72.62228856036319,51.45635837039904,9.870466701932752,3.6615102909797237,6,23.629614585532266,0,1,0.027488669203264645,0.027488669203264645
100,6.037163127662231,24.358207843883154,25.832758203067105,44.83474025461875,60.94211241737097,4.006266661377115,71.23032677493987,5,6.09136573101431,1,0,0.0007529354919839606,0.0007529354919839606
101,26.001543571704754,16.203818203821225,6.229476821613563,34.980028936455945,72.22260877957883,1.7062935370143562,74.32971099703438,5,22.606269476383446,10,1,0.13136896079206067,0.13136896079206067
102,15.37374737551878,24.572561602174268,12.092951896738196,29.29630903978537,65.68132680510104,9.356749836612229,65.05112944113145,1,3.5777036250479455,13,0,0.0023520000000000004,0.0023520000000000004
103,21.78283280843519,9.76838770404127,11.627340718065149,24.01895194062088,72.12283401924199,0.4542598622984795,8.507637723348536,2,2.666528725117341,7,1,0.27999999999999997,0.27999999999999997
104,34.94969363956107,18.169729099405025,19.406397481260832,80.32825983606051,74.79394318911791,4.701056345089834,72.01789449231514,7,15.712067897835936,5,1,0.0,0.010560000000000002
105,13.226643561912873,7.119883640448467,8.018173890877677,38.86743991546203,60.07788009799192,7.702271279245027,1.916453071603268,4,6.0282965920577265,14,1,0.0924,0.0924
106,18.542636460175782,8.007603939299997,25.293995072314335,21.940234883460406,41.079215627159314,3.16750475431701,35.5659458589047,2,10.665415351378245,9,1,0.05435862007175505,0.05435862007175505
107,29.933187571920605,13.77374878920135,24.05668239469595,51.78165214735914,30.667082725889124,5.288346699028011,40.04989232811156,1,17.5117144458681,7,1,0.008478150816677212,0.0016956301633354424
108,12.55033946122354,9.351216886685638,19.997513852761386,58.60856644738711,86.74677511548691,7.0041301631380195,66.72016808210711,7,12.836196075914335,12,1,0.05275426760557398,0.05275426760557398
109,7.540337024350169,5.855295968333443,15.543518131220548,33.53841847201015,92.44361179424872,9.519764210013209,60.06873707631768,1,0.3299843839327057,2,1,0.008939275522201282,0.008939275522201282
110,14.561797946154345,8.046256145754498,26.457988969267802,23.523866893003984,40.40133418334776,1.0270263927102996,63.76775171999086,5,7.3402375913528815,2,0,0.0027744847201019063,0.0027744847201019063
111,10.320302479382146,2.8222130727148866,24.107170758572785,35.13003864784551,19.546411971145517,1.5722670371491976,69.43207596458997,2,1.5524800750147012,5,0,0.0009365207049678841,0.0009365207049678841
112,35.680022527304914,18.20174329398219,16.484248405868634,74.32822094692595,28.91567280489666,5.088708951940669,38.085673639418054,3,22.226749201336872,10,0,0.0,9.764598412905816e-05
113,31.66797252562576,13.318683112974817,21.14308715244916,26.57949418009651,67.00672440891111,4.184749611500469,62.42018828137372,2,19.07156624200327,3,1,0.025199999999999997,0.005039999999999999
114,25.902323964843973,4.167590527304089,18.039388900132742,64.4029624445595,24.699336446458112,4.107961606836664,5.442647552435114,4,23.612200408233864,3,0,0.00043080248493994875,0.00043080248493994875
115,33.75819947619468,5.948961841955297,18.522671482930086,31.712959032653334,76.31039321018399,2.969615029361532,35.563713820043105,2,21.242628298601947,10,1,0.0,0.0168
116,31.521178537670778,4.358294376590813,12.61244959706184,35.655133886433546,88.45757038935065,5.606847985089561,2.4106139895712886,4,11.407968495752034,3,1,0.01816098578208208,0.0036321971564164165
117,11.156811943239184,16.08963459034516,15.627945906372625,51.446230661335896,91.91037878170201,8.832883361657162,73.22520522548753,4,21.18234041305288,1,0,0.0014582130448255837,0.0014582130448255837
118,34.45444695016927,4.166838363087358,6.796792908164116,28.06602688429851,10.792668007865707,1.6092434053786386,76.67310255623366,4,16.138526719878527,6,0,0.0,6.313036794425381e-05
119,22.798293983216475,19.34849365980997,13.219019908285627,33.85628022257703,91.44310402112541,2.1528632949575766,6.7151248230530225,3,12.590391753384022,4,0,0.004728583926372306,0.004728583926372306
120,31.645525120414064,2.471751144368997,21.004055853329493,47.91619291610833,72.9165256260175,6.708234977995858,42.61013155262084,3,8.89550510202921,13,0,0.001386,0.0002772
121,34.57101289747528,7.735643123905518,26.923968701642284,46.37352043986935,17.14426974242319,0.5619765428730417,26.01116850694953,1,16.343188222473707,4,1,0.0,0.0019868700139367267
122,15.494114674071508,22.485333545513864,27.15047459354947,79.94171885405855,45.29543984619175,6.737641995630065,27.402742773030244,0,14.16320215089491,13,0,0.006903304423284274,0.006903304423284274
123,8.631713509413334,18.52622031681166,17.78162598987251,25.98258441011395,69.50386533925827,3.144561508633373,36.05600491003877,3,14.740439581995798,6,1,0.07132838804496536,0.07132838804496536
124,12.521860363884075,3.6782716572908174,18.95231179162039,88.83605885330748,91.31826687618918,3.5785393140001496,10.005277220364057,6,9.595951947768096,4,1,0.07495504836942407,0.07495504836942407
125,19.094557024666457,20.885900403159134,9.271587266522253,85.29857365915639,23.952018456968368,4.055493738229003,14.461615902713012,6,17.743562742958645,0,1,0.02176716943503292,0.02176716943503292
126,31.99448727544227,13.33980779542471,20.99208648615121,81.27933117535507,20.85732896379109,3.495875614917149,46.18949281023558,3,1.952226423209468,1,1,0.006992506794407323,0.0013985013588814646
127,33.40410924745933,21.476009624883073,6.625152231510883,44.7497889970506,50.14949952725968,8.412096212795323,1.5004727549990626,7,17.427815106700987,13,0,0.0,0.0001693917777710049
128,5.229420307529293,15.817014812359048,11.547770773387224,85.830542843263,92.28840596777158,9.460684574003091,47.98408176113605,1,17.538271526566945,4,1,0.006983133366164996,0.006983133366164996
129,21.85466098505967,17.68215973675575,20.37235698756517,34.62416642314246,92.5672332969309,5.480114753161884,25.513375022933545,1,12.382641489153063,12,1,0.07528259209573408,0.07528259209573408
130,18.774563103909706,24.850535889101288,12.137133025500255,29.952736468402257,29.372752989497293,5.818784988349393,66.57651318432013,1,6.318795606443646,12,0,0.0005085985278621581,0.0005085985278621581
131,12.329557745534098,7.343717556252418,6.1464781046324495,23.59650667915899,37.144507577573876,0.7048310801343516,48.0005206182947,6,12.462636345752873,6,1,0.09823132554081959,0.09823132554081959
132,8.955557122011532,16.35074821951193,24.133019415072166,95.14482904044607,87.18271877979564,7.1319192836100065,56.64729605697375,2,2.9540684502251384,12,1,0.029067053907104762,0.029067053907104762
133,16.14130065631972,12.587391971320162,12.13759016409495,44.64087181642189,72.46152672242545,5.8409887296408405,9.154014499035625,4,6.843450609289321,11,0,0.005775,0.005775
134,36.11602022911313,2.907394917221903,6.451420171749604,93.40943041423247,92.64689643589755,0.5039452380760034,21.268989174535086,6,10.111197086262615,14,1,0.0,0.02019958989443359
135,15.665696756684923,2.3328247545658956,6.720127783565899,41.80908492154637,85.91761085632211,1.9842566707170328,79.73356871776292,3,16.15761083976152,11,0,0.005498733491911146,0.005498733491911146
136,22.120090517531082,4.74225728981075,10.790452372141333,92.60527674690796,28.283164276668185,2.0194342039256274,34.6921797527379,5,4.493202426120969,9,0,0.004441939175930452,0.004441939175930452
137,28.19962564354087,16.929110032386607,9.094366786095105,92.31432422768707,74.57678305007809,1.7096795194335923,28.70921642593677,4,3.7960980415767374,1,0,0.009504,0.0019008000000000002
138,16.999776878516702,15.04475102200802,22.80890270894347,93.89408360085703,14.12804468260991,6.586459546227771,69.90842871818194,0,14.587112692026698,7,1,0.020180556688175238,0.020180556688175238
139,37.068808729791705,14.72887990676573,12.398733073341791,59.6922751427355,79.51578619302529,9.284396153557688,2.6459687090507877,7,16.3090929840725,12,0,0.0,0.0003465
140,36.76076073308967,2.732705538149982,23.50800305591615,89.27570294391136,61.13232480779169,7.629753253583593,42.781868934089566,1,2.0077380675194414,12,1,0.0,0.005039999999999999
141,13.308815762237018,12.793968916280162,8.998457949932515,96.06127169338562,91.26858182409924,4.773734852139132,16.820577102873948,0,0.7959164032704402,4,1,0.14345192997193784,0.14345192997193784
142,21.40920069444872,23.266324810378155,16.336221129513927,45.96935535177436,91.60275871487167,4.040512979844819,29.45222331630106,5,3.531596433627981,8,1,0.20690989404403065,0.20690989404403065
143,14.9289842239534,11.144612994144872,20.824854071721962,53.5099524546044,14.319284267070199,3.864581053092225,15.98216574962624,5,21.624640838573942,5,0,0.00235324877498324,0.00235324877498324
144,14.399736314456431,16.373216805134497,19.995789638914662,77.53921498685952,23.644326272240267,6.01246957695825,3.0258207638966184,5,16.143324844497023,2,1,0.02143485287384682,0.02143485287384682
145,6.217269262699582,19.935829539332303,18.82597642839618,44.02878573786407,51.15759902208878,3.5922065894453636,33.320970717484535,6,22.10462186436538,13,1,0.013166796101023852,0.013166796101023852
146,25.115623021336596,20.030281420263414,26.270896844416907,80.30474471301272,84.75694962042267,2.261219711887171,63.13624169560717,1,15.953155276012014,11,1,0.06743868496436188,0.06743868496436188
147,21.58840776655243,13.94344189509124,10.25607839725512,25.911371617082715,79.22783709516479,6.028429065755829,76.15635461015128,1,23.16569377735373,12,0,0.00294,0.00294
148,6.698798791249649,21.732894744253734,16.35554170262842,61.87987074308338,91.9714522399012,3.9070541342757314,49.90823796880099,7,10.533760091158989,13,1,0.01370521004156753,0.01370521004156753
149,14.195333319808178,11.00169614736618,25.3318286516654,29.785078726699616,62.53714995446397,0.1412482914383384,31.10696738821772,7,14.378374517468282,5,0,0.019250000000000003,0.019250000000000003
150,34.97277423689957,22.439943940050362,6.791556608688612,43.465878114934114,31.80789916273775,0.2223111356677454,61.58842188378418,0,14.428450828929826,8,1,0.0,0.0032825819520397093
151,12.90554239201009,7.525224827097542,6.285430169820731,40.69003139891776,12.134064357940073,2.7413661115441834,40.41791867433767,4,0.07535799505349061,0,1,0.016877432543648277,0.016877432543648277
152,9.781530779010362,8.444977360783135,10.365952613840703,87.11456588501329,28.948751711246658,5.124221995068638,29.409622391252928,5,0.6589070486485769,14,1,0.03877561775757245,0.03877561775757245
153,21.15194108915958,3.221774356577025,19.559488049374423,35.4813804324958,67.39822182605809,3.5423950766798873,14.327175404237975,7,3.486365059494732,0,1,0.0924,0.0924
